response,predictor,r2_part,R2_model,p,F_val,estimate,effect_size,effect_size_st,lambda,formula,Dimens,AG_BG,Ecos_Function,Tr_Group,Trophic_level,flux_out_stock,flux_in_stock,Explanations to response
Plants_o,sh.ef,0.009,0.48434362457104446,0.41811671013716145,0.6633112955014594,0.05247674728980207,2.961333955967646,0.07970744561844251,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,AG_BG,Respiration,NA,NA,Plants,NA,Respiration of Plants
Plants_o,th.ef,0.001,0.4843436245710446,0.8326124973538289,0.04499964125986632,0.013782122098938115,0.7782845279760693,0.020869452086122883,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,AG_BG,Respiration,NA,NA,Plants,NA,Respiration of Plants
Plants_o,FDis_pa,0.061,0.5139356691828728,0.036560666667275546,4.543279378772408,0.8960912977978589,87.64413431660363,0.2658290503190428,-0.2999999999999998,(Plants_o ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG_BG,Respiration,NA,NA,Plants,NA,Respiration of Plants
Plants_o,FDis,0.024,0.3969875245991509,0.1814055214099321,1.8201805570280851,1.318075872734585,71.30563565049574,0.23600282631055655,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,AG_BG,Respiration,NA,NA,Plants,NA,Respiration of Plants
Plants_o,FDbranch,0.168,0.21313434928725664,2.1107970288943795e-4,15.175473175484635,0.048466658962105884,4.188811906609907,0.6283484702850956,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + FDbranch,flow,AG_BG,Respiration,NA,NA,Plants,NA,Respiration of Plants
AG.Herbivores_o,sowndiv,0.002,0.07902736338057098,0.70798718170955,0.14142769900884783,-0.05889177487815817,-3.7447941528603115e-6,-0.0017384385264151792,0,log(AG.Herbivores_o) ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Herbivores,NA,Respiration of AG Herbivores
AG.Herbivores_o,numfg,0.006,0.02820733307248597,0.5129199261873396,0.43226419526569215,0.2953022587392046,8.08820144554105e-5,0.003370200787192481,-0.09999999999999987,(AG.Herbivores_o ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,AG,Respiration,NA,NA,AG.Herbivores,NA,Respiration of AG Herbivores
AG.Herbivores_o,leg.ef,0.014,0.07902736338057098,0.31660190262986404,1.0172300368366571,0.42976319320447115,2.6646697406606265e-4,0.004804797009687584,0,log(AG.Herbivores_o) ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Herbivores,NA,Respiration of AG Herbivores
AG.Herbivores_o,gr.ef,0.018,0.07902736338057102,0.25376838305459654,1.32381801428653,-0.5204147889319359,-3.35576256151009e-4,-0.006050940450416874,0,log(AG.Herbivores_o) ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Herbivores,NA,Respiration of AG Herbivores
AG.Herbivores_o,sh.ef,0.014,0.079027363380571,0.31623793734000255,1.0187722018454117,0.4451304059730453,2.7753013709200486e-4,0.005012139595622512,0,log(AG.Herbivores_o) ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Herbivores,NA,Respiration of AG Herbivores
AG.Herbivores_o,th.ef,0.002,0.079027363380571,0.7131583469851943,0.13622814834163482,0.16412906693241655,1.0190255892123109e-4,0.0018334085109097283,0,log(AG.Herbivores_o) ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,AG,Respiration,NA,NA,AG.Herbivores,NA,Respiration of AG Herbivores
AG.Herbivores_o,FDis_pa,0.001,0.08025107851453567,0.7611354869200034,0.09313417757443575,-1.8283759348027282,-0.0012585477501156368,-0.002561243000730084,0,log(AG.Herbivores_o) ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Herbivores,NA,Respiration of AG Herbivores
AG.Herbivores_o,FDis,0,0.02288150002323822,0.8709665265078887,0.026567432190475023,2.1493133624266005,5.737255133877113e-4,0.0012740867947428427,-0.09999999999999987,(AG.Herbivores_o ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,AG,Respiration,NA,NA,AG.Herbivores,NA,Respiration of AG Herbivores
AG.Herbivores_o,FDbranch,0.003,0.025605547928103108,0.6273953759998503,0.23756035512881685,-0.07154962413008166,-1.5844466796644425e-5,-0.0015947361332434452,-0.09999999999999987,(AG.Herbivores_o ^ lambda -1)/lambda ~ block + FDbranch,flow,AG,Respiration,NA,NA,AG.Herbivores,NA,Respiration of AG Herbivores
AG.Carnivores_o,sowndiv,0,0.09965639474376284,0.9640149659664696,0.002049853884687758,-2.929733742389028e-4,-4.4224978491999477e-7,-0.00463031857416055,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Carnivores,NA,Respiration of AG Carnivores
AG.Carnivores_o,numfg,0.003,0.037228536553782166,0.6671425327890153,0.1864509678462944,0.003896851037274357,5.949018144650977e-5,0.05590632743946663,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,AG,Respiration,NA,NA,AG.Carnivores,NA,Respiration of AG Carnivores
AG.Carnivores_o,leg.ef,0.003,0.09965639474376284,0.6247630215403102,0.24132903312584592,-0.008649753106318697,-1.3077862112081213e-4,-0.05318390992851801,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Carnivores,NA,Respiration of AG Carnivores
AG.Carnivores_o,gr.ef,0.001,0.09965639474376296,0.7920928846020415,0.07000719622909697,0.004945225767590535,7.43898321115071e-5,0.030252208630959152,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Carnivores,NA,Respiration of AG Carnivores
AG.Carnivores_o,sh.ef,0.041,0.09965639474376284,0.08485685627260266,3.05410410484134,0.03184710290004519,4.768304201113598e-4,0.19421770414449055,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Carnivores,NA,Respiration of AG Carnivores
AG.Carnivores_o,th.ef,0.009,0.0996563947437629,0.423827299941135,0.6471267168727618,-0.014781756154191809,-2.244434745932943e-4,-0.09107370202000967,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,AG,Respiration,NA,NA,AG.Carnivores,NA,Respiration of AG Carnivores
AG.Carnivores_o,FDis_pa,0.016,0.1143751312229749,0.284469960245081,1.1633724276144217,0.2650080777660775,0.003491667749234217,0.1602602634825683,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Carnivores,NA,Respiration of AG Carnivores
AG.Carnivores_o,FDis,0.038,0.07119132637252804,0.09282351308152176,2.8991504862297592,0.4418902221448822,0.006041499631597102,0.3025878311374096,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,AG,Respiration,NA,NA,AG.Carnivores,NA,Respiration of AG Carnivores
AG.Carnivores_o,FDbranch,0,0.03368314722612894,0.9648106775736582,0.001959405359378818,1.3062895302001293e-4,1.9889400423894966e-6,0.004514864813138842,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + FDbranch,flow,AG,Respiration,NA,NA,AG.Carnivores,NA,Respiration of AG Carnivores
AG.Omnivores_o,sowndiv,0.056,0.20787880153030447,0.0443565686873676,4.19036612386566,0.3488310800563238,2.3184901544711652e-4,0.09790877007994499,0,log(AG.Omnivores_o) ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Omnivores,NA,Respiration of AG Omnivores
AG.Omnivores_o,numfg,0.001,0.15155075891528577,0.8355760060203881,0.04338406192498557,-0.04954259248562902,-2.9165959709885007e-4,-0.011055160165122077,0,log(AG.Omnivores_o) ~ block + numfg + log2(sowndiv),flow,AG,Respiration,NA,NA,AG.Omnivores,NA,Respiration of AG Omnivores
AG.Omnivores_o,leg.ef,0.002,0.2078788015303045,0.6977631350250619,0.15203743596430266,-0.18079927331783743,-0.0010859205937671186,-0.01781208154465368,0,log(AG.Omnivores_o) ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Omnivores,NA,Respiration of AG Omnivores
AG.Omnivores_o,gr.ef,0.029,0.2078788015303045,0.14854182769261634,2.1332956500033373,-0.7188905791585185,-0.004495190798326429,-0.07373348062292885,0,log(AG.Omnivores_o) ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Omnivores,NA,Respiration of AG Omnivores
AG.Omnivores_o,sh.ef,0,0.20787880153030447,0.8848847292969957,0.02111245602441639,-0.06973003432774588,-4.1622721642916357e-4,-0.006837989564472385,0,log(AG.Omnivores_o) ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Omnivores,NA,Respiration of AG Omnivores
AG.Omnivores_o,th.ef,0.039,0.2078788015303045,0.09239993353744262,2.91005909448839,0.8254765872240946,0.004854076051155733,0.07944483740414364,0,log(AG.Omnivores_o) ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,AG,Respiration,NA,NA,AG.Omnivores,NA,Respiration of AG Omnivores
AG.Omnivores_o,FDis_pa,0.007,0.21329361511742015,0.4899043149043555,0.4818023069110744,-4.5128033955530515,-0.03456358521073321,-0.06398597951347805,0,log(AG.Omnivores_o) ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Omnivores,NA,Respiration of AG Omnivores
AG.Omnivores_o,FDis,0.023,0.17088083940354226,0.18751299629766469,1.7696311944966856,-9.157913796385726,-0.07672956625439346,-0.1550038714473515,0,log(AG.Omnivores_o) ~ block + FDis + log2(sowndiv),flow,AG,Respiration,NA,NA,AG.Omnivores,NA,Respiration of AG Omnivores
AG.Omnivores_o,FDbranch,0.031,0.11132142917951761,0.12486154646704338,2.408840343530664,0.12331749576957476,0.0014475222170353536,0.132532196250328,0,log(AG.Omnivores_o) ~ block + FDbranch,flow,AG,Respiration,NA,NA,AG.Omnivores,NA,Respiration of AG Omnivores
AG.Decomposers_o,sowndiv,0.028,0.22226531596853386,0.15772694460483141,2.0386762288154436,0.08737824368671505,1.2093489296183366e-5,0.04189848217178886,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Decomposers,NA,Respiration of AG Decomposers
AG.Decomposers_o,numfg,0.004,0.13593597254158632,0.5762144490064427,0.31518103910357226,0.04883978828783021,6.92241394148921e-5,0.02152666040018462,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,AG,Respiration,NA,NA,AG.Decomposers,NA,Respiration of AG Decomposers
AG.Decomposers_o,leg.ef,0.002,0.22226531596853386,0.69951304146907,0.15019019093796576,0.0645330499124552,8.842059170916774e-5,0.011898722853481526,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Decomposers,NA,Respiration of AG Decomposers
AG.Decomposers_o,gr.ef,0.063,0.22226531596853386,0.03186666768315156,4.7928650957529335,-0.3869678326168317,-5.575562577586952e-4,-0.07503011751059302,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Decomposers,NA,Respiration of AG Decomposers
AG.Decomposers_o,sh.ef,0.031,0.2222653159685339,0.13549423235623673,2.2799457534146295,0.26022723727070957,3.5676300247779104e-4,0.04808483122726668,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Decomposers,NA,Respiration of AG Decomposers
AG.Decomposers_o,th.ef,0.028,0.2222653159685339,0.15996257949358983,2.016608823345847,0.2467770005986804,3.3435402965473486e-4,0.04489479498272106,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,AG,Respiration,NA,NA,AG.Decomposers,NA,Respiration of AG Decomposers
AG.Decomposers_o,FDis_pa,0.046,0.25838042242894044,0.06907618636883713,3.408833219463148,4.223954063620608,0.0041441358113488095,0.0629405225738325,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,AG,Respiration,NA,NA,AG.Decomposers,NA,Respiration of AG Decomposers
AG.Decomposers_o,FDis,0.013,0.1435899777922501,0.3255819724991875,0.9793591443655765,-2.509450496830428,-0.004159819122368042,-0.06894211079383615,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,AG,Respiration,NA,NA,AG.Decomposers,NA,Respiration of AG Decomposers
AG.Decomposers_o,FDbranch,0.027,0.10358552211874551,0.14974397331051775,2.11805906504057,0.04209125525874112,8.796482128166166e-5,0.06607474689545646,0.10000000000000009,(AG.Decomposers_o ^ lambda -1)/lambda ~ block + FDbranch,flow,AG,Respiration,NA,NA,AG.Decomposers,NA,Respiration of AG Decomposers
BG.Carnivores_o,sowndiv,0.011,0.058005406517913694,0.38749056997955944,0.7560723543794122,-0.17140558662796831,-0.013709593539662944,-0.03758322003596303,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Carnivores,NA,Respiration of BG Carnivores
BG.Carnivores_o,numfg,0.028,0.046014209769070676,0.14947647883972395,2.1214775246591966,0.38968759379161216,0.34076733905229606,0.0838493690407479,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,BG,Respiration,NA,NA,BG.Carnivores,NA,Respiration of BG Carnivores
BG.Carnivores_o,leg.ef,0.027,0.05800540651791363,0.16753390655727438,1.9444533904084111,0.7479529627718609,0.5624653416385812,0.05989153455734014,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Carnivores,NA,Respiration of BG Carnivores
BG.Carnivores_o,gr.ef,0.018,0.05800540651791367,0.25873634089997977,1.2961956460309083,0.6482263093143803,0.4874736660357171,0.05190639094333991,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Carnivores,NA,Respiration of BG Carnivores
BG.Carnivores_o,sh.ef,0.001,0.05800540651791365,0.8325274355843725,0.04504609077698678,0.11782383650414324,0.0894039445370759,0.00953471482091958,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Carnivores,NA,Respiration of BG Carnivores
BG.Carnivores_o,th.ef,0,0.05800540651791367,0.9719292036190935,0.0012470122085490216,0.01976711616639307,0.015019684241192155,0.0015957798439728394,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Respiration,NA,NA,BG.Carnivores,NA,Respiration of BG Carnivores
BG.Carnivores_o,FDis_pa,0.015,0.07233488032852896,0.3019904041754662,1.0812772254477996,-7.787454081262973,-8.45181588178165,-0.10157086104631032,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Carnivores,NA,Respiration of BG Carnivores
BG.Carnivores_o,FDis,0,0.01869881837478449,0.9597169489910267,0.002568477129328948,0.4026349069823825,0.3481441581712104,0.004565538221328834,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,BG,Respiration,NA,NA,BG.Carnivores,NA,Respiration of BG Carnivores
BG.Carnivores_o,FDbranch,0.017,0.03554877470823616,0.25533474025991637,1.31389463988206,-0.10064552246155588,-0.05486108602853714,-0.032607208907302156,0.20000000000000018,(BG.Carnivores_o ^ lambda -1)/lambda ~ block + FDbranch,flow,BG,Respiration,NA,NA,BG.Carnivores,NA,Respiration of BG Carnivores
BG.Herbivores_o,sowndiv,0.008,0.05951901526776005,0.44762408099956297,0.5831148954592452,0.16930274379733998,2.969059035619843e-4,0.012567345602956801,0,log(BG.Herbivores_o) ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Herbivores,NA,Respiration of BG Herbivores
BG.Herbivores_o,numfg,0.017,0.02699893808792482,0.2635670545565025,1.2691457773441115,-0.3426349430422599,-0.005528268328171745,-0.021003238701888423,0,log(BG.Herbivores_o) ~ block + numfg + log2(sowndiv),flow,BG,Respiration,NA,NA,BG.Herbivores,NA,Respiration of BG Herbivores
BG.Herbivores_o,leg.ef,0.028,0.05951901526776003,0.1552969148992293,2.0630772653161262,-0.8665166260686301,-0.016000093058840384,-0.026305556889621648,0,log(BG.Herbivores_o) ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Herbivores,NA,Respiration of BG Herbivores
BG.Herbivores_o,gr.ef,0.034,0.05951901526776004,0.11768762368703165,2.508368302701575,-1.0142164768260524,-0.01904738681368246,-0.03131557520217743,0,log(BG.Herbivores_o) ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Herbivores,NA,Respiration of BG Herbivores
BG.Herbivores_o,sh.ef,0.004,0.05951901526776002,0.5848656620967888,0.30117951081028055,0.3426580610189207,0.005915529131054607,0.009740919240820782,0,log(BG.Herbivores_o) ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Herbivores,NA,Respiration of BG Herbivores
BG.Herbivores_o,th.ef,0.001,0.05951901526776003,0.7785353072426643,0.07969290467623365,0.17773028009337782,0.003056355802185915,0.00501385074180933,0,log(BG.Herbivores_o) ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Respiration,NA,NA,BG.Herbivores,NA,Respiration of BG Herbivores
BG.Herbivores_o,FDis_pa,0.005,0.06379422888192826,0.5736214582274322,0.3196572401325527,4.787977687066172,0.06693462745109093,0.012420105211925006,0,log(BG.Herbivores_o) ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Herbivores,NA,Respiration of BG Herbivores
BG.Herbivores_o,FDis,0.003,0.013697277958853386,0.6157441132749993,0.2540369543006388,-4.518755121187671,-0.07882586491155781,-0.015960883706990798,0,log(BG.Herbivores_o) ~ block + FDis + log2(sowndiv),flow,BG,Respiration,NA,NA,BG.Herbivores,NA,Respiration of BG Herbivores
BG.Herbivores_o,FDbranch,0,0.010421606035658608,0.9084364589961542,0.013317170165297626,0.011553084804420152,1.8485148408929335e-4,0.0016963969570324654,0,log(BG.Herbivores_o) ~ block + FDbranch,flow,BG,Respiration,NA,NA,BG.Herbivores,NA,Respiration of BG Herbivores
BG.Decomposers_o,sowndiv,0.018,0.10432534577983306,0.2513616996022287,1.3374438738127479,0.21012226306494255,0.09328628416275352,0.124917838069852,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Decomposers,NA,Respiration of BG Decomposers
BG.Decomposers_o,numfg,0.018,0.05562691002843607,0.24679321162897358,1.3628433677201688,-0.2937387478553206,-1.2648506724025745,-0.15202616822323822,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,BG,Respiration,NA,NA,BG.Decomposers,NA,Respiration of BG Decomposers
BG.Decomposers_o,leg.ef,0,0.10432534577983306,0.88033904669047,0.022825933557751754,-0.0746931518197804,-0.3345496647940216,-0.017400732489383047,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Decomposers,NA,Respiration of BG Decomposers
BG.Decomposers_o,gr.ef,0.002,0.10432534577983309,0.7094632550127986,0.13993218912568348,0.19630943892069172,0.8760748259830269,0.04556675821809363,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Decomposers,NA,Respiration of BG Decomposers
BG.Decomposers_o,sh.ef,0.002,0.10432534577983309,0.6855515888154946,0.16529383264781541,-0.20802902040680335,-0.9326960290170607,-0.048587931751689614,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Decomposers,NA,Respiration of BG Decomposers
BG.Decomposers_o,th.ef,0.066,0.10432534577983316,0.028223095541235442,5.017577240179122,-1.1557023286488064,-5.304042328175055,-0.27526843351308156,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Respiration,NA,NA,BG.Decomposers,NA,Respiration of BG Decomposers
BG.Decomposers_o,FDis_pa,0.053,0.1519922430938364,0.051221950625527646,3.9347314748082685,13.425450736311346,47.09503236386509,0.27645946526774157,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Decomposers,NA,Respiration of BG Decomposers
BG.Decomposers_o,FDis,0.023,0.060689229844259895,0.1875903191337777,1.7690037434752406,9.771955810907155,37.926011819595765,0.24294463020535365,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv),flow,BG,Respiration,NA,NA,BG.Decomposers,NA,Respiration of BG Decomposers
BG.Decomposers_o,FDbranch,0.008,0.04303454752155267,0.42739379234680075,0.6367934796534795,0.06597228754585506,0.32067706533901674,0.0931010080410464,0.30000000000000027,(BG.Decomposers_o ^ lambda -1)/lambda ~ block + FDbranch,flow,BG,Respiration,NA,NA,BG.Decomposers,NA,Respiration of BG Decomposers
BG.Omnivores_o,sowndiv,0.005,0.1536878077111142,0.5721756125530907,0.3220378330302515,-0.09620223125627236,-0.0028215210940539547,-0.007039981120597845,0,log(BG.Omnivores_o) ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Omnivores,NA,Respiration of BG Omnivores
BG.Omnivores_o,numfg,0.076,0.1451827727616855,0.01619967716100591,6.054990569987145,0.5654146899048097,0.22037761978951956,0.04935465375736833,0,log(BG.Omnivores_o) ~ block + numfg + log2(sowndiv),flow,BG,Respiration,NA,NA,BG.Omnivores,NA,Respiration of BG Omnivores
BG.Omnivores_o,leg.ef,0.008,0.1536878077111143,0.4475533827462327,0.5832972176254566,0.3522969425414502,0.09927959353931023,0.009621625518382465,0,log(BG.Omnivores_o) ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Omnivores,NA,Respiration of BG Omnivores
BG.Omnivores_o,gr.ef,0.006,0.15368780771111423,0.5127433282938909,0.4328047339962164,0.32212599956734256,0.09080311541409727,0.008800132446865542,0,log(BG.Omnivores_o) ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Omnivores,NA,Respiration of BG Omnivores
BG.Omnivores_o,sh.ef,0.048,0.15368780771111423,0.06371363553231803,3.5479756535210103,0.8992559603589164,0.2582858908764106,0.02507093298913111,0,log(BG.Omnivores_o) ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Omnivores,NA,Respiration of BG Omnivores
BG.Omnivores_o,th.ef,0.028,0.15368780771111426,0.16040510660435017,2.0122831611970846,0.6828745257267003,0.19114515043366515,0.018483926891490983,0,log(BG.Omnivores_o) ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef,flow,BG,Respiration,NA,NA,BG.Omnivores,NA,Respiration of BG Omnivores
BG.Omnivores_o,FDis_pa,0.04,0.18749763305629008,0.0923099651848118,2.912838005709191,10.852983702425865,2.040339526424365,0.02231723234890642,0,log(BG.Omnivores_o) ~ block + FDis_pa + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,BG.Omnivores,NA,Respiration of BG Omnivores
BG.Omnivores_o,FDis,0.023,0.096862877948834,0.18723789004663854,1.7718660818693466,9.204750381331145,2.896200348996756,0.03456847793367444,0,log(BG.Omnivores_o) ~ block + FDis + log2(sowndiv),flow,BG,Respiration,NA,NA,BG.Omnivores,NA,Respiration of BG Omnivores
BG.Omnivores_o,FDbranch,0.005,0.061424524112836165,0.5302316402815141,0.39763180272533444,-0.04955603154496646,-0.01170259160885968,-0.006330675607614376,0,log(BG.Omnivores_o) ~ block + FDbranch,flow,BG,Respiration,NA,NA,BG.Omnivores,NA,Respiration of BG Omnivores
Soil.Microorganisms_o,sowndiv,0.005,0.15370492368208333,0.5647644216285552,0.3346497992825993,0.008358580605756996,4.589032237418811e-4,0.07313495004286681,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef,flow,BG,Respiration,NA,NA,Soil.Microorganisms,NA,Respiration of soil microorganisms
Soil.Microorganisms_o,numfg,0.001,0.12047624541105163,0.8029555233925367,0.06271082659350424,-0.0049748353716597615,-0.0027300560970051437,-0.03905241176775211,0.7000000000000002,(Soil.Microorganisms_o ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv),flow,BG,Respiration,NA,NA,Soil.Microorganisms,NA,Respiration of soil microorganisms
