response,predictor,r2_part,R2_model,p,F_val,estimate,effect_size,effect_size_st,lambda,formula
AG.Herbivores_AG.Litter,FDis,0.008,0.21126040006417734,0.44152430954230215,0.5987396999218286,-0.5710087119894277,-0.07603655656915691,-0.14231260542758667,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv)
AG.Carnivores_AG.Litter,sowndiv,0.128,0.22558260304403033,0.0018894004542121326,10.418415562351802,0.024260029638360638,6.65235579858844e-5,0.361966138826178,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef
AG.Carnivores_AG.Litter,numfg,0.014,0.15624726592543778,0.31583227802458125,1.0199054642273333,-0.010685572990391926,-2.887247061901027e-4,-0.1410096557397609,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv)
AG.Carnivores_AG.Litter,leg.ef,0.029,0.22558260304403022,0.14707992285840424,2.148976811487833,0.029980479752036614,8.288530915623862e-4,0.1751742649752228,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef
AG.Carnivores_AG.Litter,gr.ef,0.025,0.22558260304403033,0.17864692357904638,1.8451685189370692,-0.02948876523817352,-8.272005686486071e-4,-0.1748250119052604,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef
AG.Carnivores_AG.Litter,sh.ef,0.013,0.2255826030440304,0.3407617768889094,0.9198779818837353,-0.020300975790389433,-5.671051747338247e-4,-0.12004323928034759,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef
AG.Carnivores_AG.Litter,th.ef,0.021,0.22558260304403027,0.21990564013403888,1.5318954695722984,-0.02641616223490459,-7.419703410224622e-4,-0.15646665078004607,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef
AG.Carnivores_AG.Litter,FDbranch,0.001,0.14550600179597592,0.782342451209386,0.07688114661694294,-0.004001852660102486,-1.0511795132642664e-4,-0.07944005149038641,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + FDbranch_SI + log2(sowndiv)
AG.Carnivores_AG.Litter,FDis,0.017,0.15876982744428542,0.2681457052482248,1.2448644978491488,0.310183394245796,0.007403622852920708,0.17659827703505618,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv)
AG.Omnivores_AG.Litter,sowndiv,0.026,0.13552350008436329,0.1715509635062628,1.907697398257739,0.033781213739292645,4.8689771117002686e-4,0.15184335924161096,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef
AG.Omnivores_AG.Litter,numfg,0.001,0.07008479327317232,0.8202913851248259,0.051974392135032,0.007799515308162429,0.0011348278329605642,0.03176584974477034,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv)
AG.Omnivores_AG.Litter,leg.ef,0.049,0.13552350008436342,0.0587332075397998,3.690663358203966,0.12785124070595172,0.018428969242875685,0.22323350678739204,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef
AG.Omnivores_AG.Litter,gr.ef,0.002,0.1355235000843634,0.684904039045638,0.16601482204512305,-0.028783395074174455,-0.004197967985617446,-0.050850761236842554,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef
AG.Omnivores_AG.Litter,sh.ef,0,0.1355235000843633,0.9063342291445796,0.013943923210947017,-0.008133440790051712,-0.0011839283665394246,-0.014363659997076426,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef
AG.Omnivores_AG.Litter,th.ef,0.015,0.1355235000843633,0.2987119534067516,1.0959297080253039,-0.07270704998272405,-0.010665913526229295,-0.12891364661195812,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef
AG.Omnivores_AG.Litter,FDbranch,0.008,0.07677622061239768,0.44536529449023543,0.588695192697426,-0.035451643010844754,-0.004870940383709077,-0.21097987817914832,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + FDbranch_SI + log2(sowndiv)
